forced_edge_u,forced_edge_v,forced_edge_node_u,forced_edge_node_v,status,forced_edge_cost,closure_upper,path_upper,declared_baseline_cycle_lower_bound,safe_gain_lower,safe_kappa_lower,safe_threshold_crossed,lkh_returncode,lkh_wall_seconds,hamiltonicity_verified,forced_edge_verified,baseline_path_membership_verified,objective_recomputed_independently,exact_hamiltonian_path_solved,exact_kappa_computed,resumed,error,task_key
210,215,211,216,verified_closure_witness,150,42261,42111,42231.0,-30.0,0.8,False,0,0.8793085999786854,True,True,True,True,False,False,False,,613007a2d91af2a6e3920f2195916c8897d8ace136d242b1e496213b9bc45077
210,216,211,217,verified_closure_witness,181,42302,42121,42231.0,-71.0,0.6077348066298343,False,0,0.632202599896118,True,True,True,True,False,False,False,,daffd2e6ad51aa19dc04fdc0ba2a0152fa1eed34d383d66b8e86ff41bd7edbdd
210,219,211,220,verified_closure_witness,299,42392,42093,42231.0,-161.0,0.46153846153846156,False,0,0.7224334999918938,True,True,True,True,False,False,False,,ee4aea55a6b1830d705b70e4ad874dd41ad3c0365fa0e29130a18a272d40d97f
211,216,212,217,verified_closure_witness,150,42277,42127,42231.0,-46.0,0.6933333333333334,False,0,0.7167263000737876,True,True,True,True,False,False,False,,925277c2c9b2b14edacf71604ea80cdaaa8e7b11faebb42b7caeb99f94e5f4d1
211,219,212,220,verified_closure_witness,268,42379,42111,42231.0,-148.0,0.44776119402985076,False,0,0.7073762000072747,True,True,True,True,False,False,False,,7c041fc9309a2a490ca020659fa041eb5613b71feb6d187d65c364c169b34b3d
213,217,214,218,verified_closure_witness,654,42420,41766,42231.0,-189.0,0.7110091743119266,False,0,0.8014965001493692,True,True,True,True,False,False,False,,86416b0686b8245ef3489ed9a2c88e4bb7d31f77430035e525ee3509d73f4c8d
213,218,214,219,verified_closure_witness,555,42274,41719,42231.0,-43.0,0.9225225225225225,False,0,0.7332202000543475,True,True,True,True,False,False,False,,e5376d8c50c7306baa617d62463b58c35bf8b4fb315080f0d17f92348c964813
213,223,214,224,verified_closure_witness,345,42296,41951,42231.0,-65.0,0.8115942028985508,False,0,1.428240500157699,True,True,True,True,False,False,False,,ae542d0e8dae17e747d2899b3aa0ab332e16d6b79209d3a6c9d7e0d7a2a7f1a4
213,226,214,227,verified_closure_witness,686,42537,41851,42231.0,-306.0,0.5539358600583091,False,0,0.7532200000714511,True,True,True,True,False,False,False,,c90569f2a33b396bd4845de0a5615114d147b9c6ca5f48835889e3b1809b99d2
214,217,215,218,verified_closure_witness,587,42378,41791,42231.0,-147.0,0.7495741056218058,False,0,0.5763317998498678,True,True,True,True,False,False,False,,019c6d9fd5e7c4bd1e6d8738e1043f637d70915afe8f128443e19710bbd91ee7
214,226,215,227,verified_closure_witness,617,42493,41876,42231.0,-262.0,0.5753646677471637,False,0,1.2031882998999208,True,True,True,True,False,False,False,,d3f04f58475a87339153bc6f049bde7f27d6f7081e15190716ed82f48e72c12d
215,219,216,220,verified_closure_witness,149,42242,42093,42231.0,-11.0,0.9261744966442953,False,0,1.8059417000040412,True,True,True,True,False,False,False,,2ced97fafbc20286d22036f400e583111563a9e0db32b120a52792dd1a3398f4
215,220,216,221,verified_closure_witness,181,42294,42113,42231.0,-63.0,0.6519337016574586,False,0,0.7288151001557708,True,True,True,True,False,False,False,,20adb974f1f646e347f4fc7caab65d0cd7c7aba6748ef2e4fd7488a25ac6922b
216,220,217,221,verified_closure_witness,150,42283,42133,42231.0,-52.0,0.6533333333333333,False,0,1.5826954999938607,True,True,True,True,False,False,False,,5a2ed345c650fb7a1e65476b89628a8d4501e531a7d866f843bc64ac3643b4c7
217,226,218,227,verified_closure_witness,331,42301,41970,42231.0,-70.0,0.7885196374622356,False,0,0.9602843001484871,True,True,True,True,False,False,False,,b8856a273ecf782c1c8615236a7c05ce66830230a57218c4b0aa7366202c2281
217,227,218,228,verified_closure_witness,363,42410,42047,42231.0,-179.0,0.5068870523415978,False,0,1.6781733999960124,True,True,True,True,False,False,False,,8a7fb834cb1b26eadfbf8c2a5d66cd131d60c06ad9df851e887e328ad4ec52de
218,221,219,222,verified_closure_witness,398,42541,42143,42231.0,-310.0,0.22110552763819097,False,0,0.8247894998639822,True,True,True,True,False,False,False,,8c514f1142a35b7fe2d92edcfcea2ad2b32a75aa151a970bfb46195d3b0acc0e
218,227,219,228,verified_closure_witness,363,42605,42242,42231.0,-374.0,-0.030303030303030304,False,0,0.7560578999109566,True,True,True,True,False,False,False,,391beec0e02f2b60d345297fe57854fb2408f51e12e2d2bdd75b03d013cf55eb
219,224,220,225,verified_closure_witness,188,42352,42164,42231.0,-121.0,0.35638297872340424,False,0,1.2056989001575857,True,True,True,True,False,False,False,,ac567344fef64060bcec1573e03ec2f157e53287cbf495d856fbf4a2c0a6e860
221,232,222,233,verified_closure_witness,235,42326,42091,42231.0,-95.0,0.5957446808510638,False,0,1.3436825000680983,True,True,True,True,False,False,False,,5e6831aac5fbaf6cc6012da5c6e8c78ee09b0763dba71acd96c00be0b827169d
221,233,222,234,verified_closure_witness,260,42381,42121,42231.0,-150.0,0.4230769230769231,False,0,0.9162734998390079,True,True,True,True,False,False,False,,a8010c128dcee3432c73dd2a2ab981a69ec95e05ffdd5c02736fec1ab09f3cca
222,226,223,227,verified_closure_witness,555,42667,42112,42231.0,-436.0,0.21441441441441442,False,0,0.7447325000539422,True,True,True,True,False,False,False,,2168dac62927b8e3fe13cd05f3db8df741942835185207abde36f5503dcd1c43
222,244,223,245,verified_closure_witness,445,42599,42154,42231.0,-368.0,0.17303370786516853,False,0,2.010152099886909,True,True,True,True,False,False,False,,aa867bec9a202afc2893fd31aff6f656ac5702bdf5f6bd456356bf18f34ce255
224,231,225,232,verified_closure_witness,142,42311,42169,42231.0,-80.0,0.43661971830985913,False,0,2.651740600122139,True,True,True,True,False,False,False,,8bb8c0baa5dd2a212e23de63efb7650a500db0bee92b5c69040e44b07db7bc28
224,238,225,239,verified_closure_witness,174,42348,42174,42231.0,-117.0,0.3275862068965517,False,0,2.2861317000351846,True,True,True,True,False,False,False,,1772b57eb280825bbc0d3603bd9790338dbe0a56883d043409b3ffa16151c376
225,233,226,234,verified_closure_witness,164,42414,42250,42231.0,-183.0,-0.11585365853658537,False,0,1.0262221999000758,True,True,True,True,False,False,False,,c066bd36a8f0d14cf68ee0c618ddcc396cc06519e316504bd2901e7f4a73dee9
225,234,226,235,verified_closure_witness,97,42302,42205,42231.0,-71.0,0.26804123711340205,False,0,0.8672887000720948,True,True,True,True,False,False,False,,cfda6f4b4ddbfd1d3fb36d6bdeaf0c135c78375612d8006b7316b45cb5950d2b
225,235,226,236,verified_closure_witness,128,42345,42217,42231.0,-114.0,0.109375,False,0,1.6621985998935997,True,True,True,True,False,False,False,,e2019ec2b7d9e72befe7516301bba27765d2d396e4f1a3ef2a13befb75d824c8
225,236,226,237,verified_closure_witness,184,42331,42147,42231.0,-100.0,0.45652173913043476,False,0,1.2546343000140041,True,True,True,True,False,False,False,,0e6574f18e6d79f580d03c62f1aee218a8cfb89aeb202e954e825ddcbecc68d7
226,228,227,229,verified_closure_witness,241,42296,42055,42231.0,-65.0,0.7302904564315352,False,0,0.7543103999923915,True,True,True,True,False,False,False,,e95bce5cf0c801f9590950dee9ec2dc79ee7bcca9f24561f8e74d4ee22632fce
226,233,227,234,verified_closure_witness,251,42470,42219,42231.0,-239.0,0.04780876494023904,False,0,0.8163757000584155,True,True,True,True,False,False,False,,466085e72488ff6354a4223469c7b34226426e91b7f2e967a64083f95dd49e26
227,235,228,236,verified_closure_witness,71,42295,42224,42231.0,-64.0,0.09859154929577464,False,0,0.735520499991253,True,True,True,True,False,False,False,,58ff8d051e127d6107ff15208574dc8116a5bfc29d5dc5769d23e4d0e541a932
227,236,228,237,verified_closure_witness,173,42366,42193,42231.0,-135.0,0.21965317919075145,False,0,0.8085248998831958,True,True,True,True,False,False,False,,89f71064850c0d1068a450642b307da44f898c9395115f1469995bbdde8a7a74
227,246,228,247,verified_closure_witness,370,42395,42025,42231.0,-164.0,0.5567567567567567,False,0,0.7253801999613643,True,True,True,True,False,False,False,,c8ee13156f4745750ac931d8a1d63472be0dc1e98d1314e0638af06f6782f237
228,235,229,236,verified_closure_witness,173,42362,42189,42231.0,-131.0,0.24277456647398843,False,0,0.9847969999536872,True,True,True,True,False,False,False,,26e1d254d1f576b2bc2eaca5e701e96f157d64d8defd5c9603c2f5678b4ce300
228,236,229,237,verified_closure_witness,71,42334,42263,42231.0,-103.0,-0.4507042253521127,False,0,1.6320458999834955,True,True,True,True,False,False,False,,2cdc7ef2c42c6a81b47c70e1a1f05cbbd0e8e3641cd43317a94658f3410a49d9
229,230,230,231,verified_closure_witness,172,42327,42155,42231.0,-96.0,0.4418604651162791,False,0,0.995345100061968,True,True,True,True,False,False,False,,f78856f35972d41507373780379273428a2e40df64aede027e6c57d26a98bbd1
229,231,230,232,verified_closure_witness,175,42345,42170,42231.0,-114.0,0.3485714285714286,False,0,0.9935480998829007,True,True,True,True,False,False,False,,ccafd2807f1703209f1852e39e513e7eb64f9016e75339d8bbf700c73ccfcdfb
229,237,230,238,verified_closure_witness,71,42299,42228,42231.0,-68.0,0.04225352112676056,False,0,1.0528984998818487,True,True,True,True,False,False,False,,dbe8d5fda5a50e2cd293b93db3e0be605e45f4af69fe3f2d83ca0485407ac083
229,239,230,240,verified_closure_witness,157,42290,42133,42231.0,-59.0,0.6242038216560509,False,0,2.172894800081849,True,True,True,True,False,False,False,,b5f5eb98d2ca4708ef709bdafa3f30345c13b038d3276f0c3d9fa6c3c185c98d
230,232,231,233,verified_closure_witness,177,42372,42195,42231.0,-141.0,0.2033898305084746,False,0,1.6625043000094593,True,True,True,True,False,False,False,,896d3d90d1ee13b8f3c9530ab3bc8f9d7f68f64a290ab47655fb9072408c71a3
230,238,231,239,verified_closure_witness,63,42278,42215,42231.0,-47.0,0.25396825396825395,False,0,1.4593432999681681,True,True,True,True,False,False,False,,6ba022745359fafce3b5f4651a0d7b243b641a4c3db71072e0f0f2cc4cc9cb04
230,239,231,240,verified_closure_witness,148,42318,42170,42231.0,-87.0,0.41216216216216217,False,0,1.2964919998776168,True,True,True,True,False,False,False,,a5dc28838fd91297e24ae97e094dc746b244f335a34696802b57c5424771965a
230,240,231,241,verified_closure_witness,179,42421,42242,42231.0,-190.0,-0.061452513966480445,False,0,1.1221735998988152,True,True,True,True,False,False,False,,4f2b773cb7b5e2a0108f9876da3df44ad9d8a28586118f40cf8a836b5121225a
231,232,232,233,verified_closure_witness,173,42400,42227,42231.0,-169.0,0.023121387283236993,False,0,0.8986275000497699,True,True,True,True,False,False,False,,e15462aa9f2b84d759833950350affccf2e56f027ab8da3a39eeec5b37c64eba
231,240,232,241,verified_closure_witness,150,42441,42291,42231.0,-210.0,-0.4,False,0,1.2777394999284297,True,True,True,True,False,False,False,,d0079fe75831f7077ba551f72305dae4f0a62c7f227da59168bbacf252840af1
231,241,232,242,verified_closure_witness,177,42416,42239,42231.0,-185.0,-0.04519774011299435,False,0,2.944152500014752,True,True,True,True,False,False,False,,8830ab1bb206cc2b20c683f6e7a53d37cb1f697e21e2aa3878bb2e43a87d4f4e
232,238,233,239,verified_closure_witness,175,42369,42194,42231.0,-138.0,0.21142857142857144,False,0,0.5374388999771327,True,True,True,True,False,False,False,,85369672ef2e365b6a2c9158e881fdf7aba9b80cf6617c24006046e2b5a027a6
232,242,233,243,verified_closure_witness,189,42330,42141,42231.0,-99.0,0.47619047619047616,False,0,0.6882798001170158,True,True,True,True,False,False,False,,ff840effc1d9905d2959fc42307979983a6829600a33ca8b831b6a64311fb051
234,245,235,246,verified_closure_witness,316,42323,42007,42231.0,-92.0,0.7088607594936709,False,0,0.9892367001157254,True,True,True,True,False,False,False,,f96d8ffa7b77f7bcb6f29f0dde0af7c55424622b9d1794b6f10bfaf70dfb9c92
234,246,235,247,verified_closure_witness,332,42367,42035,42231.0,-136.0,0.5903614457831325,False,0,0.7984422000590712,True,True,True,True,False,False,False,,8a144f2f87b4bc85f2709d8cfad04af96f4614a9f28b64659f73a786d606cba6
237,238,238,239,verified_closure_witness,173,42307,42134,42231.0,-76.0,0.5606936416184971,False,0,0.8272091001272202,True,True,True,True,False,False,False,,36893271e65f93ee8ee912c6ce78b8d31110e93fe7f9fedd71612455b1cbb57f
237,240,238,241,verified_closure_witness,162,42340,42178,42231.0,-109.0,0.3271604938271605,False,0,0.8112403000704944,True,True,True,True,False,False,False,,8c21c4521ee888af108677ec44ab4cdb2e1d09aea795026f7a9567cab5c23b6e
237,241,238,242,verified_closure_witness,195,42384,42189,42231.0,-153.0,0.2153846153846154,False,0,1.0245844998862594,True,True,True,True,False,False,False,,607e6683409ff5f97e80051c3b9e361f562313ab1a983ca3f7343e7e7bd10914
237,312,238,313,verified_closure_witness,140,42288,42148,42231.0,-57.0,0.5928571428571429,False,0,0.8923278001602739,True,True,True,True,False,False,False,,ad460b65be538102e566315d88a8b4a981d756769bbe276e35fd3f86b255a7c0
239,241,240,242,verified_closure_witness,92,42307,42215,42231.0,-76.0,0.17391304347826086,False,0,1.2567131998948753,True,True,True,True,False,False,False,,95b73126ae78d914bc43ac144f8265922caed565ab065a1c144497f66810671e
243,246,244,247,verified_closure_witness,555,42670,42115,42231.0,-439.0,0.209009009009009,False,0,2.941312100039795,True,True,True,True,False,False,False,,b81017ab090f51b43ef887beb93d22f06a0855203bfc8a4d8804e6e7081ff734
243,248,244,249,verified_closure_witness,344,42329,41985,42231.0,-98.0,0.7151162790697675,False,0,1.110751299886033,True,True,True,True,False,False,False,,a8b4ba083ad856b57f06442be7126b7df85c71adbadaa7572831e0bc24315fda
246,247,247,248,verified_closure_witness,579,42778,42199,42231.0,-547.0,0.055267702936096716,False,0,2.5042979000136256,True,True,True,True,False,False,False,,37b56d187db3e4265e07e32126117e2b2310009798f64b0a4fdc8b8176a80288
246,252,247,253,verified_closure_witness,370,42380,42010,42231.0,-149.0,0.5972972972972973,False,0,0.880452899960801,True,True,True,True,False,False,False,,b00c6e75db572ab1c44c625e977654c76c1b18b7a29001467056d247378419a4
247,251,248,252,verified_closure_witness,555,42762,42207,42231.0,-531.0,0.043243243243243246,False,0,1.8319105000700802,True,True,True,True,False,False,False,,8b98be8812080b038d57b1def13a43be965b0a6d36fc2d98e46376800da5a470
247,269,248,270,verified_closure_witness,614,42976,42362,42231.0,-745.0,-0.21335504885993486,False,0,0.9901755000464618,True,True,True,True,False,False,False,,3518f30d4e73aaaa1c8ff753ade2f9e82c5ab1d6e541a6316a16dcb34df55f7d
249,257,250,258,verified_closure_witness,172,42333,42161,42231.0,-102.0,0.4069767441860465,False,0,0.5934027000330389,True,True,True,True,False,False,False,,baf3edd987657498722d491e2083d7cde8efc6ff74a3f5b9218f52e62c5c8ab8
249,259,250,260,verified_closure_witness,229,42398,42169,42231.0,-167.0,0.27074235807860264,False,0,1.12093949993141,True,True,True,True,False,False,False,,e9ca267f20eee74efd8ad4ca8b327010e4f0ed1785ecd1787580975c4bef00c0
250,255,251,256,verified_closure_witness,128,42289,42161,42231.0,-58.0,0.546875,False,0,2.1104934997856617,True,True,True,True,False,False,False,,b42461a6cbcd3886dd6bf03612d701751864f48ff78e8639efe9bd47ef573e12
250,256,251,257,verified_closure_witness,184,42426,42242,42231.0,-195.0,-0.059782608695652176,False,0,2.890569099923596,True,True,True,True,False,False,False,,d74034ed6f232d9ea784f59cdaa078c88ca85b3526ccbdf197b4c8a85d7f64aa
250,261,251,262,verified_closure_witness,191,42398,42207,42231.0,-167.0,0.1256544502617801,False,0,0.9201003999914974,True,True,True,True,False,False,False,,a35bf03e31a94773060c9085cd5edfa85624e8834404fc3a3be6467cc1f6e829
251,253,252,254,verified_closure_witness,242,42390,42148,42231.0,-159.0,0.34297520661157027,False,0,3.4466637999285012,True,True,True,True,False,False,False,,ca06144801a0eb8685950cdf4648bc3f5afcd35d2afd7d6a70c22fbe7458cd00
252,261,253,262,verified_closure_witness,126,42377,42251,42231.0,-146.0,-0.15873015873015872,False,0,0.8836006999481469,True,True,True,True,False,False,False,,999a1b03c5f7195879234dcfb61552ddd2ab7e615a58580bfa1541a9fe7dcd24
252,262,253,263,verified_closure_witness,189,42496,42307,42231.0,-265.0,-0.4021164021164021,False,0,1.9077413999475539,True,True,True,True,False,False,False,,0d78501a86fc8e6536993ff27339a1d0e4307dd11aed09735ea398cb4d1aa496
253,260,254,261,verified_closure_witness,126,42411,42285,42231.0,-180.0,-0.42857142857142855,False,0,0.7202645000070333,True,True,True,True,False,False,False,,3a9337563e05a952be55c26ee17e5a44e2ac49ef02fb78f54eef3a82358ccd19
253,263,254,264,verified_closure_witness,189,42494,42305,42231.0,-263.0,-0.3915343915343915,False,0,3.191048299893737,True,True,True,True,False,False,False,,8759b024caa8fe626cc4117dcb75d6745cce9dc2f735546f65ccd680157b34b3
254,259,255,260,verified_closure_witness,126,42282,42156,42231.0,-51.0,0.5952380952380952,False,0,0.9075865000486374,True,True,True,True,False,False,False,,18838db566fa4a5ecc9c245a0abb2e78b0f01d4d969758b0fd2ae289978127ca
254,264,255,265,verified_closure_witness,189,42365,42176,42231.0,-134.0,0.291005291005291,False,0,1.7537438001018018,True,True,True,True,False,False,False,,3566d87b4b10bdf0c9c8847be1a5dbd32cf8634b0b62d5d1acdeb4fb33ad0575
255,262,256,263,verified_closure_witness,126,42430,42304,42231.0,-199.0,-0.5793650793650794,False,0,0.9545600998681039,True,True,True,True,False,False,False,,a2e90cd72b139f05d432ab267acf41f91861113bba3ed3397faa7bf9f6e68d8e
255,267,256,268,verified_closure_witness,189,42470,42281,42231.0,-239.0,-0.26455026455026454,False,0,0.8744566000532359,True,True,True,True,False,False,False,,feae8863f065d0994c2541bb4e5c39cedf063c338d92d24dc8a0f982dc2634f4
256,263,257,264,verified_closure_witness,126,42488,42362,42231.0,-257.0,-1.0396825396825398,False,0,2.273264199960977,True,True,True,True,False,False,False,,5df9abc902d2137fb501b886ba69e3fdd0168eddfbd7b76848d17328a29eac2b
256,266,257,267,verified_closure_witness,189,42470,42281,42231.0,-239.0,-0.26455026455026454,False,0,1.343145899940282,True,True,True,True,False,False,False,,c5b43d48107d255844392963b0df6fd69cf88f6eff4a23a0d635d1fc56f2f9ac
256,313,257,314,verified_closure_witness,289,42462,42173,42231.0,-231.0,0.20069204152249134,False,0,0.8670024999883026,True,True,True,True,False,False,False,,97c570c08379ee8b94ce549b5b2fdccfa29b46a9d5c0c4479de625f2b7f859bb
257,264,258,265,verified_closure_witness,126,42346,42220,42231.0,-115.0,0.0873015873015873,False,0,2.0985977998934686,True,True,True,True,False,False,False,,9663950f72f936f0c99c7ba242c9fdcb796c4ab78ce0a9e6e101e26846b7e6f3
257,265,258,266,verified_closure_witness,189,42351,42162,42231.0,-120.0,0.36507936507936506,False,0,0.67424749978818,True,True,True,True,False,False,False,,bfc69ad46c6c66e61b5d67bcb9bbc1079da82f46e1db3165d4e64cfa650f4eab
257,313,258,314,verified_closure_witness,272,42371,42099,42231.0,-140.0,0.4852941176470588,False,0,0.987237700028345,True,True,True,True,False,False,False,,4bddf681b04a5475b27e3ed3d8b6c1322cede73bf17393325d7640d19e0e0d0d
258,265,259,266,verified_closure_witness,230,42317,42087,42231.0,-86.0,0.6260869565217392,False,0,1.9683898000512272,True,True,True,True,False,False,False,,13091d92b2377ac554b87e0c12b264eab18ae9373a78588e1c2a121accafc003
259,265,260,266,verified_closure_witness,126,42329,42203,42231.0,-98.0,0.2222222222222222,False,0,0.6390360998921096,True,True,True,True,False,False,False,,7617fafbb77369d74ba5276b19d6282fc318ef85b52b9ea16ffbd97de27fe9f9
259,268,260,269,verified_closure_witness,264,42403,42139,42231.0,-172.0,0.3484848484848485,False,0,2.015637000091374,True,True,True,True,False,False,False,,96d482305c9e9e335c370531b7227085b65de46e2d3bd010d2bff99eb0516a8c
260,266,261,267,verified_closure_witness,126,42306,42180,42231.0,-75.0,0.40476190476190477,False,0,0.6095521000679582,True,True,True,True,False,False,False,,b8abc6c3af455b171a43bf415cd9e88d892354350fabded8ee854a83d3934e59
260,267,261,268,verified_closure_witness,202,42448,42246,42231.0,-217.0,-0.07425742574257425,False,0,1.749224399914965,True,True,True,True,False,False,False,,c938c0a3201ee0e78551e0d0288484afdebd9eee0a816397e3237f50f72a63fa
261,266,262,267,verified_closure_witness,202,42450,42248,42231.0,-219.0,-0.08415841584158416,False,0,1.5498799001798034,True,True,True,True,False,False,False,,5504c44115045d5e4d1c4f6ec32f92e1508e75269a354d4b28b07cd829903705
261,267,262,268,verified_closure_witness,126,42306,42180,42231.0,-75.0,0.40476190476190477,False,0,0.899980999995023,True,True,True,True,False,False,False,,689d44b851b63e9e3615837999d573bc06817614cfe48ce19965e7c2d2b4ca8f
262,272,263,273,verified_closure_witness,378,42509,42131,42231.0,-278.0,0.26455026455026454,False,0,1.1252987999469042,True,True,True,True,False,False,False,,e888f1db74e70ed3838b0a57be7824a77d27dce38c66a4cdc709cce4506f9b3b
263,314,264,315,verified_closure_witness,261,42414,42153,42231.0,-183.0,0.2988505747126437,False,0,1.0457877998705953,True,True,True,True,False,False,False,,30c4d2f5ca8070a30df8dd43a7b3107830478098750aa58bfb3b647ab8da4f2c
264,314,265,315,verified_closure_witness,242,42373,42131,42231.0,-142.0,0.4132231404958678,False,0,1.8480064999312162,True,True,True,True,False,False,False,,71f4e836bd8f3ce8e44bab05110a2df76385db172250a4a35326028ffd0e4bca
269,272,270,273,verified_closure_witness,555,42827,42272,42231.0,-596.0,-0.07387387387387387,False,0,0.8633238000329584,True,True,True,True,False,False,False,,fb53aa8969d2abbb38f3040fa970b8b0e2f35ce5ebc58d818afb2958625bf028
269,275,270,276,verified_closure_witness,345,42733,42388,42231.0,-502.0,-0.45507246376811594,False,0,1.0781400001142174,True,True,True,True,False,False,False,,1e7070bafa073c2a3e366799c87a85ff3e4b6d28ef1ea9d93e81d1dc883ca122
270,271,271,272,verified_closure_witness,587,42759,42172,42231.0,-528.0,0.10051107325383304,False,0,1.1038504999596626,True,True,True,True,False,False,False,,902f337ddd4b4ebda272d0e1eb56beb7e68c67ecd45a1d97705a5ec7345be7b3
270,317,271,318,verified_closure_witness,234,42324,42090,42231.0,-93.0,0.6025641025641025,False,0,1.6142579999286681,True,True,True,True,False,False,False,,a21a9fa0654ac3ee75d9444a2fcad3eef6cb5c293ee22a5856f77d47fe9ef416
272,283,273,284,verified_closure_witness,363,42365,42002,42231.0,-134.0,0.6308539944903582,False,0,2.061070099938661,True,True,True,True,False,False,False,,a634c1c42c18e894037e4ca6eda22cecab987abe3e81b45cca5888dbb9578f34
273,277,274,278,verified_closure_witness,225,42293,42068,42231.0,-62.0,0.7244444444444444,False,0,2.408003800082952,True,True,True,True,False,False,False,,0dcafe7f7769ef2232319468670cff810a885b53692824798232833496dad70d
273,285,274,286,verified_closure_witness,260,42444,42184,42231.0,-213.0,0.18076923076923077,False,0,0.9684071999508888,True,True,True,True,False,False,False,,ade21bd5b150129e619f171edbdebd7dfe268b82697186e630f3c947c8bff9d0
273,286,274,287,verified_closure_witness,235,42355,42120,42231.0,-124.0,0.4723404255319149,False,0,2.4998681999277323,True,True,True,True,False,False,False,,fa066939311aba6175be9c6dd419572b3ccb0d8e88a12d28180ef0a307c918fe
274,297,275,298,verified_closure_witness,445,42342,41897,42231.0,-111.0,0.750561797752809,False,0,1.0472909999080002,True,True,True,True,False,False,False,,6304353004c264076f1634a621a3270192fab813b2d0e8d8cd37e68bbf696bcb
275,317,276,318,verified_closure_witness,491,42583,42092,42231.0,-352.0,0.2830957230142566,False,0,2.8411807001102716,True,True,True,True,False,False,False,,449968eac0d337ec0dbb1bad95b7a6bd8d6aa0b2770a55e989ef234aa40242ee
276,286,277,287,verified_closure_witness,167,42344,42177,42231.0,-113.0,0.32335329341317365,False,0,3.1526238000951707,True,True,True,True,False,False,False,,51e7e361f5645bc8e37ebfdc6f9a5b86b23dbdf2f895dfeddb9eda8e0a34a0d1
276,287,277,288,verified_closure_witness,155,42311,42156,42231.0,-80.0,0.4838709677419355,False,0,1.0605103999841958,True,True,True,True,False,False,False,,67d4dba127e722868e54b20e42ee00e0c09d8e8eba584350845addc355062bdf
276,291,277,292,verified_closure_witness,184,42402,42218,42231.0,-171.0,0.07065217391304347,False,0,0.9432590000797063,True,True,True,True,False,False,False,,ae7c151251604f8abae0d9a73257892a46ae9b7b4dce2df2ceccd865beb30d0a
277,288,278,289,verified_closure_witness,178,42324,42146,42231.0,-93.0,0.47752808988764045,False,0,0.9941324000246823,True,True,True,True,False,False,False,,53b41790623fb65859c02cf536d03dc7f2c28bcc3550814ae4ce0afff7ad46e1
277,291,278,292,verified_closure_witness,150,42330,42180,42231.0,-99.0,0.34,False,0,0.6990670999512076,True,True,True,True,False,False,False,,4bf2c0cadcb23111174de12c327293b186fe044a149962115b3f9be9e974d40d
278,284,279,285,verified_closure_witness,98,42280,42182,42231.0,-49.0,0.5,False,0,1.835275499848649,True,True,True,True,False,False,False,,e4769a9935f3670203972fe754d78c89afa767536c14e276d367c87b82c87add
278,285,279,286,verified_closure_witness,164,42430,42266,42231.0,-199.0,-0.21341463414634146,False,0,1.2406776999123394,True,True,True,True,False,False,False,,6b67d329a450632da6574885782cd5f88f4ca97be3b1dc0391970e528a3238d8
278,289,279,290,verified_closure_witness,184,42296,42112,42231.0,-65.0,0.6467391304347826,False,0,0.8990829999092966,True,True,True,True,False,False,False,,32051fe79cf28909821c2722c3ce5a094c7bf80f8b49a08f51032a63c5bfdae6
278,290,279,291,verified_closure_witness,128,42297,42169,42231.0,-66.0,0.484375,False,0,0.802133799996227,True,True,True,True,False,False,False,,dd8f23a3740e5b34aa51ff9b8ad144a9cf0b54380dccc3960e92ea6bad975254
279,282,280,283,verified_closure_witness,241,42384,42143,42231.0,-153.0,0.3651452282157676,False,0,1.2591375999618322,True,True,True,True,False,False,False,,623e0d2b4b43a7cdad7b0fbea3171357e85241c641a0d72d65acde50eb350983
279,285,280,286,verified_closure_witness,252,42487,42235,42231.0,-256.0,-0.015873015873015872,False,0,1.5844541999977082,True,True,True,True,False,False,False,,d1973305b968bbdab08388b4062fcc3707b4bd3bc590d5b587ac8a5166e48446
280,281,281,282,verified_closure_witness,176,42328,42152,42231.0,-97.0,0.44886363636363635,False,0,1.1468245999421924,True,True,True,True,False,False,False,,5be261a908b05cc410caf62aab211b8bce7c260bc3fb86636f21c5534fef8a38
280,291,281,292,verified_closure_witness,118,42322,42204,42231.0,-91.0,0.2288135593220339,False,0,1.5205777999944985,True,True,True,True,False,False,False,,2fba27fd3db66d4a15b71e07762839233874676af81d94bbeb675603c3e8a050
280,292,281,293,verified_closure_witness,159,42374,42215,42231.0,-143.0,0.10062893081761007,False,0,2.78998599993065,True,True,True,True,False,False,False,,266bc1af676477be92ed1e8685156592af1d5fc0ab71cb7622b71010fe78345f
280,293,281,294,verified_closure_witness,176,42370,42194,42231.0,-139.0,0.21022727272727273,False,0,1.0578318000771105,True,True,True,True,False,False,False,,176170323aae86c1878ef9e8301158c7d6567a0668caf6499bb925039bca6590
281,288,282,289,verified_closure_witness,70,42263,42193,42231.0,-32.0,0.5428571428571428,False,0,0.7596820001490414,True,True,True,True,False,False,False,,cf4eff82ccad25f5a2a11370e862434f5a130aab30e1b708baacd51256aee19b
281,293,282,294,verified_closure_witness,158,42253,42095,42231.0,-22.0,0.8607594936708861,False,0,1.0074930000118911,True,True,True,True,False,False,False,,703082a9d18d1aa6c44caa1d387bb0ecf52034367ee3dc6fa464b650276abb96
281,295,282,296,verified_closure_witness,227,42272,42045,42231.0,-41.0,0.8193832599118943,False,0,0.8359490998554975,True,True,True,True,False,False,False,,1a628edade2d062223a20a216de51e060a07c99a4e50377189873838fb2a2af2
